,name,link,caption_top,caption_bottom,local_link,votes
1379,Y U No,/Y-U-No,bitches,y u no show me tits?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1380,Y U No,/Y-U-No,hey kids,y u light fireworks all day in front of my house?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1381,Y U No,/Y-U-No,diode,y u no obey ohm's law,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1382,Y U No,/Y-U-No,people,y u no know y u no guy?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1383,Y U No,/Y-U-No,memegenerator,y u no let me study?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1384,Y U No,/Y-U-No,Cameraman,Y U NO HELP THEM?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1385,Y U No,/Y-U-No,Brain,why you no study earlier?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1386,Y U No,/Y-U-No,DEADMAU5,Y U NO UNDERSTAND 4*4=16?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1387,Y U No,/Y-U-No,LIFE,Y U NO GIVE ME RESTART BUTTON,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1388,Y U No,/Y-U-No,Bro,y u no come at me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1389,Y U No,/Y-U-No,REDBOX,Y U NO HAVE MUPPET MOVIE!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1390,Y U No,/Y-U-No,valerie,y u no come on over?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1391,Y U No,/Y-U-No,frodo,y u no give us the precious?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1392,Y U No,/Y-U-No,"Drugs,",Y U So hard to find?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1393,Y U No,/Y-U-No,police,y u no drive speed limit,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1394,Y U No,/Y-U-No,"Minecraft.net,",y u no work,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1395,Y U No,/Y-U-No,real life lesbians,y u no hot?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1396,Y U No,/Y-U-No,y u no talk to me,y,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1397,Y U No,/Y-U-No,u added me on facebook,y u no talk to me at school,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1398,Y U No,/Y-U-No,Amy ANDRADA FROM BURBANK,Y U NO TELL ME YOU GIVE ME HERPEs?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1399,Y U No,/Y-U-No,facebook,y u no delete game requests,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1400,Y U No,/Y-U-No,Sickness,y u no down with it?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1401,Y U No,/Y-U-No,neighbors,y u no remove wi-fi passwords?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1402,Y U No,/Y-U-No,EMPLOYERS,Y U NO HIRE me,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1403,Y U No,/Y-U-No,memegenerator,y u no make ads without sound?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1404,Y U No,/Y-U-No,Zombies,Y U no eat each other,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1405,Y U No,/Y-U-No,AMERICAN FOOTBALL,Y U NO CALLED HANDEGG?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1406,Y U No,/Y-U-No,Dryer,Y U no give back my socks?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1407,Y U No,/Y-U-No,poo,y u no come out,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1408,Y U No,/Y-U-No,EYES,Y U NO UNSEE 2 GIRLS 1 CUP,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1409,Y U No,/Y-U-No,tax return,y u no come as fast as you leave my paychecks?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1410,Y U No,/Y-U-No,disturbed,Y U NO down with the sickness?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1411,Y U No,/Y-U-No,america,y u no learn from history,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1412,Y U No,/Y-U-No,FACEBOOK,Y U NO SHOW the NEW POSTS BEFORE the old ones ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1413,Y U No,/Y-U-No,applejacks,y u no taste like apples,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1414,Y U No,/Y-U-No,monday,y u no friday?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1415,Y U No,/Y-U-No,memegenerator,y u no work when i want to make meme?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1416,Y U No,/Y-U-No,ENGLAND Y U NO,HAPPIEST PLACE ON EARTH LIKE NORWAY,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1417,Y U No,/Y-U-No,Y U NO,GIVE ME 5,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1418,Y U No,/Y-U-No,minecraft kids:,dog y u no scare creeper away,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1419,Y U No,/Y-U-No,i said i want some,chicken tendiesssss,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1420,Y U No,/Y-U-No,we respect women,as long as they think the way we want them to,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1421,Y U No,/Y-U-No,Rev. Parris,y u no believe me that every female is a witch,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1422,Y U No,/Y-U-No,Woman,Y U NO EASY TO UNDERSTAND,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1423,Y U No,/Y-U-No,rebecca black,y u no black?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1424,Y U No,/Y-U-No,KIRSTEN STEWART,Y U NO HAVE EMOTION?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1425,Y U No,/Y-U-No,The Wicked,y u no get any rest,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1426,Y U No,/Y-U-No,9GAG,Y U NO LET ME LOGIN WITHOUT FACEBOOK?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1427,Y U No,/Y-U-No,drug dealer,Y u so unreliable?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1428,Y U No,/Y-U-No,Mission Trips,Y u need bachelors degree to feed the hungry?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1429,Y U No,/Y-U-No,marijuana,y u no legal,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1430,Y U No,/Y-U-No,hot guy,y u no look at me?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1431,Y U No,/Y-U-No,TOP 1%,Y U NO PAY TAXES?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1432,Y U No,/Y-U-No,angelina jolie,y u no adopt me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1433,Y U No,/Y-U-No,Racial Jokes,Y U make people think I'm Racist,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1434,Y U No,/Y-U-No,pikachu,y u no get in pokeball?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1435,Y U No,/Y-U-No,BODY,Y U NO LOOK GOOD??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1436,Y U No,/Y-U-No,BEn and jerry's,y u no let me lose weight,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1437,Y U No,/Y-U-No,Starburst,Y U no always cherry,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1438,Y U No,/Y-U-No,guitar picks,y u no stop disappearing?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1439,Y U No,/Y-U-No,wORD DOCUMENT!,y U NO RECOGNIZE MY NAME!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1440,Y U No,/Y-U-No,facebook,y u no have dislike button,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1441,Y U No,/Y-U-No,Lady gaga,y u no dress like normal people,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1442,Y U No,/Y-U-No,mw3,y u no different than other modern warfares?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1443,Y U No,/Y-U-No,my head!!!!,y u no have ears,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1444,Y U No,/Y-U-No,AMERICANS,Y U NO EAT SALAD?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1445,Y U No,/Y-U-No,look left>>>>,y u no follow directions !?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1446,Y U No,/Y-U-No,wife,y u no stfu?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1447,Y U No,/Y-U-No,Red lobster,y u no serve breadsticks too?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1448,Y U No,/Y-U-No,Girl,why u no make sandwich,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1449,Y U No,/Y-U-No,DORA,Y U NO HAVE GPS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1450,Y U No,/Y-U-No,DAMMIt YAHOO! MAIL,Y U NO USE BACK BUTTON!!!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1451,Y U No,/Y-U-No,Nickleback,y u no give nickle back,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1452,Y U No,/Y-U-No,REDBULL,Y U NO GIVE ME WINGS,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1453,Y U No,/Y-U-No,woke up this morning...,y me no feel like p-diddy?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1454,Y U No,/Y-U-No,Cowboys,Y U Always Let Me Down,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1455,Y U No,/Y-U-No,Lottery,Y u no let me win!?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1456,Y U No,/Y-U-No,Santa,y u no stop watching me?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1457,Y U No,/Y-U-No,POPCORN,Y U SMELL BETTER THAN U TASTE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1458,Y U No,/Y-U-No,Mom,y u no pack snack pack!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1459,Y U No,/Y-U-No,Hey you,y u no study?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1460,Y U No,/Y-U-No,Justin bieber,why you no die in a hole?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1461,Y U No,/Y-U-No,PARENTS,Y U NO MORE RICH?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1462,Y U No,/Y-U-No,CRUSH,Y U NO MINE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1463,Y U No,/Y-U-No,potatoES,y u no taste like chips?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1464,Y U No,/Y-U-No,Sticker,Y u no come off in one piece,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1465,Y U No,/Y-U-No,SOPA,y u no f████ yourself,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1466,Y U No,/Y-U-No,Balls,Y u no itchy when I'm alone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1467,Y U No,/Y-U-No,Mobile Internet,y u no go faster?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1468,Y U No,/Y-U-No,taco bell,y u no make cheesy bean and rice burrito,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1469,Y U No,/Y-U-No,Metallica,y u no do a good album?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1470,Y U No,/Y-U-No,Team rocket,y u no catch a different pickachu,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1471,Y U No,/Y-U-No,justin bieber,y u no go fight hook with the other lost boys?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1472,Y U No,/Y-U-No,mesh shorts,y u no have boner protection?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1473,Y U No,/Y-U-No,BATTERY,Y U NO LAST LONGER,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1474,Y U No,/Y-U-No,MEME GENERATOR,Y U NO HAVE MORE MEMES,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1475,Y U No,/Y-U-No,y u no love me?,,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1476,Y U No,/Y-U-No,Winter,y u going away so slow?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1477,Y U No,/Y-U-No,i work hard,y u no hire me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1478,Y U No,/Y-U-No,SCIENTISTS,Y U NO FIND PROTHEAN ARCHIVES?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1479,Y U No,/Y-U-No,College Kids,Y U No Stop Making Stupid Memes?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1480,Y U No,/Y-U-No,JEts,y u no get good quarterbacks?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1481,Y U No,/Y-U-No,hUNGER GAMES,Y U NO MORE GORY,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1482,Y U No,/Y-U-No,People asking stupid questions on Apple Forums,y u no use google??!!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1483,Y U No,/Y-U-No,both headphones,y u no stay in at same time,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1484,Y U No,/Y-U-No,Y U NO? LOOK CLOSE?!,ლ(ಠ益ಠლ)!﻿,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1485,Y U No,/Y-U-No,girls!,Y U no tel us u like us,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1486,Y U No,/Y-U-No,"Zombie Apocalypse,",Y U no Happen already?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1487,Y U No,/Y-U-No,weed,y u run out!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1488,Y U No,/Y-U-No,Y u no,Give up and go to bed,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1489,Y U No,/Y-U-No,Snow white,y u kristen stewart,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1490,Y U No,/Y-U-No,milkshake,y u no bring boys to the yard?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1491,Y U No,/Y-U-No,history,y u repeat yourself?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1492,Y U No,/Y-U-No,y U No online,3 min. after comment?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1493,Y U No,/Y-U-No,Y U NO,USE MEME RIGHT?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1494,Y U No,/Y-U-No,twilight series?,y u no turn to night already?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1495,Y U No,/Y-U-No,CARTOON CHARACTERS,Y U HAVE ONLY 4 FINGERS?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1496,Y U No,/Y-U-No,voters,y u no elect lesser of three evils?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1497,Y U No,/Y-U-No,HOT GIRLS,Y U NO GO TO A BAR ON THE SAME DAY I DO,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1498,Y U No,/Y-U-No,real slim shady,y u no stand up,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1499,Y U No,/Y-U-No,ghosts,y u no show yourself,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1500,Y U No,/Y-U-No,girls,y u so hard to talk to?!!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1501,Y U No,/Y-U-No,Captcha code,y U NO Easy to read,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1502,Y U No,/Y-U-No,video,y u no available on mobile,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1503,Y U No,/Y-U-No,doors,y u no close yourself,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1504,Y U No,/Y-U-No,Y u no,be my Valentine,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1505,Y U No,/Y-U-No,blessing,y u come in disguise,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1506,Y U No,/Y-U-No,0.1 germs,y u no die?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1507,Y U No,/Y-U-No,toilet paper,y u no clean ass with one wipe,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1508,Y U No,/Y-U-No,CALIFORNIA,Y U SO COLD I GOTTA VACATION IN LAS VEGAS?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1509,Y U No,/Y-U-No,4 hours play skyrim,y u no save?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1510,Y U No,/Y-U-No,Stewie,y u no try to kill lois anymore,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1511,Y U No,/Y-U-No,Internet,Y U NO FAST?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1512,Y U No,/Y-U-No,paradigm,y u keep changing?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1513,Y U No,/Y-U-No,id catch a grenade 4 u,y u no do the same,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1514,Y U No,/Y-U-No,y u no select language,y u no select it for me ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1515,Y U No,/Y-U-No,Meme generator,Y u no Share newer characters on walls,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1516,Y U No,/Y-U-No,Girl who likes me,Why u no exist,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1517,Y U No,/Y-U-No,y u no,have condoms?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1518,Y U No,/Y-U-No,Americans y u no,call it football,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1519,Y U No,/Y-U-No,Christmas Adverts,Y U NO STOP AT CHRISTMAS,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1520,Y U No,/Y-U-No,"TMZ, Y U No",respect privacy,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1521,Y U No,/Y-U-No,Y U No,inject heroin?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1522,Y U No,/Y-U-No,y u no,find hillarys emails,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1523,Y U No,/Y-U-No,keep calm and,freak out,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,14
1524,Y U No,/Y-U-No,microsoft edge,y uo no fast?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,13
1525,Y U No,/Y-U-No,ABYSS,Y U NO Stare back?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1526,Y U No,/Y-U-No,haters,y u hate?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1527,Y U No,/Y-U-No,CREATOR,Y U NO GIVE ME HAIR,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1528,Y U No,/Y-U-No,MEMe GENERATOR,Y U NO HAVE different TEXt sizes?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1529,Y U No,/Y-U-No,Y U NO SELECT LANGUAGE?!,Y U NO DETECT LANGUAGE?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1530,Y U No,/Y-U-No,T MOBILE!,Y U NO HAVE BARS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1531,Y U No,/Y-U-No,"*CHECKING OUT TWO HOT GIRLS ACROSS THE ROOM- ""I HAVE HORRIBLE PERIODS""*",Y U NO TALK QUIETER?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1532,Y U No,/Y-U-No,fridge,y u no have more food since i checked 5 minutes ago?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1533,Y U No,/Y-U-No,Jesus,Y u no come back yet?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1534,Y U No,/Y-U-No,JERSEY SHORE CAST,Y U NO DIE IN A CAR ACCIDENT?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1535,Y U No,/Y-U-No,LAPTOP,Y U NO SET IN LAP WITHOUT GETTING TOO HOT,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1536,Y U No,/Y-U-No,green pigs,Y U NO KILL BIRDS,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1537,Y U No,/Y-U-No,steve jobs,y u no run life.exe?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1538,Y U No,/Y-U-No,Balotelli,y Always u,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1539,Y U No,/Y-U-No,2PAC,Y U DIED BEFORE YOU could kill justin bieber?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1540,Y U No,/Y-U-No,teacher,y u no leave those kids alone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1541,Y U No,/Y-U-No,people of Skyrim,y u no believe im dragonborn?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1542,Y U No,/Y-U-No,K-mart,Y U no sell k?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1543,Y U No,/Y-U-No,Justin bieber,y u no die ?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1544,Y U No,/Y-U-No,Justin,Y u no have baby,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1545,Y U No,/Y-U-No,guards,Y U NO DODGE ARROW?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1546,Y U No,/Y-U-No,HEALTHY FOOD,y u no taste nice!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1547,Y U No,/Y-U-No,people in public restrooms,y u no shit silently?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1548,Y U No,/Y-U-No,TV DINNER,Y U NO LOOK LIKE PICTURE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1549,Y U No,/Y-U-No,Parents,y u no knock first?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1550,Y U No,/Y-U-No,justin bieber,y u no die,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1551,Y U No,/Y-U-No,Life,y u no be simple,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1552,Y U No,/Y-U-No,all mw3 players,Y u no play bf3?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1553,Y U No,/Y-U-No,THE WHOLE FU**ING WOLRD,Y U NO LOVE ME?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1554,Y U No,/Y-U-No,xzibit,y u no pimp my ride,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1555,Y U No,/Y-U-No,Brain,Y u no want study?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1556,Y U No,/Y-U-No,Spongebob,Y U NO GET UR LICENSE YET?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1557,Y U No,/Y-U-No,Report,Y U NO Write Yourself?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1558,Y U No,/Y-U-No,bro,y u no come at me,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1559,Y U No,/Y-U-No,fat,y u no go to boobs,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1560,Y U No,/Y-U-No,nokia 3310,y u no broke ??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1561,Y U No,/Y-U-No,"Girls,",y u no make sense?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1562,Y U No,/Y-U-No,winter,y u no snowing?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1563,Y U No,/Y-U-No,Woman,y u not in kitchen?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1564,Y U No,/Y-U-No,Life,y u no have instructions,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1565,Y U No,/Y-U-No,Cartoon network,y u n play cartoons!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1566,Y U No,/Y-U-No,Hagrid,y u No knock down my door,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1567,Y U No,/Y-U-No,Cocaine,y u no kill charlie sheen?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1568,Y U No,/Y-U-No,TOOL,y u No come out with new album,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1569,Y U No,/Y-U-No,Mr. beiber,y u no use condom???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1570,Y U No,/Y-U-No,INTERNET,Y U LAG?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1571,Y U No,/Y-U-No,facebook,y u no book?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1572,Y U No,/Y-U-No,homework,y u no do yourself,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1573,Y U No,/Y-U-No,Conversation,Y u have awkward silence?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1574,Y U No,/Y-U-No,Hey teacher,y u no leave kids alone,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1575,Y U No,/Y-U-No,America,y u no vote ron paul??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1576,Y U No,/Y-U-No,Mcdonalds,y u no have curly fries,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1577,Y U No,/Y-U-No,blizzard support,Y u no reply,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1578,Y U No,/Y-U-No,overheated laptop,y u no turn on fan?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1579,Y U No,/Y-U-No,nicki minaj,y u no make real music??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1580,Y U No,/Y-U-No,u say bye,y u no stop talking?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1581,Y U No,/Y-U-No,penguins,y u no fly,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1582,Y U No,/Y-U-No,y u no accept,his free gift of salvation?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1583,Y U No,/Y-U-No,USB sticks,y u no fit the first time?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1584,Y U No,/Y-U-No,gets up to turn light off,y u no tired anymore,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1585,Y U No,/Y-U-No,Kitty Kats,Y U NO KEEP your ass in litter box when you make poops?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1586,Y U No,/Y-U-No,1%,Y u no retire???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1587,Y U No,/Y-U-No,Math Problems,Y u no solve yourselves,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
1588,Y U No,/Y-U-No,Fitted sheet,y u no fit?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,12
